age,Matches Played_x,Asissts_x,Passes Attemted_x,Cross Passes_x,Head Pases_x,Tackeled_x,Blocks_x,Shots Blocks_x,Clearence_x,Touches_x,Touches Defencive Penalty Area_x,Touches Defencive 3RD_x,Touches Attacking Penalty Area_x,Touches Live Game_x,Dribbels Succes_x,Carries_x,Carries To Distance_x,Carries Tackeled_x,Tackele Won_x,looseBallRecovered_x,Aerial Duals Won_x,Matches Played_y,Goals_y,Passes Total Distance_y,Medium Passes_y,Long Passes_y,Cross Passes_y,Tackeled_y,Tackeled Dribbels_y,Blocks_y,Shots Blocks_y,Clearence_y,Touches_y,Touches Defencive Penalty Area_y,Touches Mid 3RD_y,Touches Attacking 3RD_y,Touches Live Game_y,Carries_y,Tackele Won_y,looseBallRecovered_y,Aerial Duals Won_y,Position_AMF,Position_FW,Position_MF,Christmas-played-games,Number of Inj,inj22,inj days 20-21,Career Suspension days,Ankle/Foot Injury,Knee Injury,Thigh Muscle Strain,Groin/Pelvis Injury,Illness,Virus,Calf/Shin Injury,Back Injury,Hip/Thigh Injury,Thigh Muscle Rupture,Shoulder Injury,Head Injury,Concussion,Sprained Ankle,Rib Injury
29,15,0.1587301587301587,19.20634920634921,0.7936507936507937,1.031746031746032,0.9523809523809524,0.873015873015873,0.0793650793650793,1.1111111111111112,31.34920634920635,1.2698412698412698,0.2834467120181406,5.079365079365079,29.84126984126984,0.0944822373393802,18.253968253968253,99.6031746031746,1.3492063492063493,0.6349206349206349,3.8095238095238098,3.73015873015873,11.0,0.0,350.625,11.25,2.5,0.625,2.5,0.625,1.875,0.0,0.625,50.625,0.0,24.375,25.625,50.625,38.75,0.625,7.5,2.5,0,1,0,2,27.0,9.0,9.0,0.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27,24,0.2953586497890295,84.51476793248945,2.70042194092827,2.573839662447257,1.9831223628691983,1.4345991561181437,0.1265822784810126,1.561181434599156,95.27426160337554,2.236286919831224,0.7032348804500704,2.6582278481012658,87.0042194092827,0.0534102440848154,69.07172995780591,313.5864978902954,0.759493670886076,1.181434599156118,9.409282700421942,1.2658227848101269,43.0,0.08130081300813,1111.7073170731708,28.78048780487805,9.32249322493225,2.710027100271003,2.6016260162601625,1.3008130081300813,1.3279132791327914,0.1084010840108401,1.273712737127371,83.92953929539296,2.303523035230352,45.1219512195122,28.29268292682927,76.15176151761518,57.37127371273713,1.7073170731707317,8.83468834688347,1.4092140921409215,0,0,0,3,4.0,0.0,16.0,56.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,20,0.0,53.37078651685393,1.1235955056179774,2.359550561797753,1.797752808988764,1.4044943820224718,0.1685393258426966,1.0112359550561798,60.50561797752809,2.0786516853932584,0.8079787905567478,0.1685393258426966,55.561797752808985,0.0252493372048983,40.1123595505618,173.7640449438202,0.6179775280898876,1.348314606741573,9.269662921348312,0.3932584269662921,36.0,0.0324675324675324,997.2402597402596,25.55194805194805,12.402597402597404,1.6883116883116882,2.2727272727272725,0.9415584415584416,1.2987012987012987,0.0974025974025974,1.0064935064935066,66.5909090909091,1.8506493506493509,38.44155844155844,17.5,60.0974025974026,40.51948051948052,1.655844155844156,9.058441558441558,0.6493506493506493,0,0,1,1,14.0,0.0,33.0,9.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
20,11,0.2,30.4,1.4,2.2,0.8,1.0,0.2,1.0,45.8,1.0,0.96,3.8,44.6,0.32,27.4,151.4,3.4,0.8,8.2,3.0,40.0,0.2821316614420063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.658307210031348,0.0,0.0,0,0,1,2,1.0,43.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,20,0.0,68.41025641025641,0.0512820512820512,3.230769230769231,1.5384615384615383,1.1282051282051282,0.4615384615384615,3.897435897435898,77.94871794871794,8.0,1.7120315581854044,1.641025641025641,76.51282051282051,0.0236686390532544,49.48717948717949,304.7692307692308,0.2051282051282051,1.1282051282051282,11.076923076923077,4.307692307692308,12.0,0.1041666666666666,1324.7916666666667,34.6875,15.833333333333334,0.0,1.9791666666666667,0.8333333333333334,0.8333333333333334,0.0,3.6458333333333335,75.0,6.979166666666667,41.875,2.604166666666667,73.85416666666667,44.583333333333336,1.4583333333333337,10.208333333333334,3.020833333333333,0,0,0,2,17.0,0.0,250.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
29,14,0.08,51.84,1.52,2.56,3.52,1.76,0.24,2.08,62.72,5.52,1.8816,0.8,55.12,0.0384,35.6,169.36,0.64,1.6,8.96,1.28,34.0,0.0338983050847457,772.1355932203389,24.135593220338983,9.389830508474576,2.101694915254237,2.610169491525424,1.11864406779661,1.1864406779661016,0.135593220338983,2.847457627118644,59.83050847457627,3.4915254237288136,28.271186440677965,15.728813559322036,52.03389830508475,34.271186440677965,1.4576271186440677,9.28813559322034,1.6271186440677967,0,0,0,3,15.0,9.0,32.0,14.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
34,13,0.0,29.36936936936937,0.3603603603603604,2.7927927927927927,3.1531531531531534,1.5315315315315317,0.5405405405405406,2.3423423423423424,44.054054054054056,3.5135135135135136,1.1687363038714391,0.8108108108108109,43.06306306306306,0.0730460189919649,20.36036036036036,94.77477477477478,1.1711711711711712,2.072072072072072,10.45045045045045,2.4324324324324325,26.02409638554217,0.1386780964446625,549.18750471994,14.510431914945642,5.891398535196147,1.1303097830068394,1.3067883759815464,0.446269292763659,1.1871713644295208,0.248475379596458,1.598907951586417,44.63473734398348,2.586851531435644,22.472171352628425,12.750352428851643,42.07614686053053,28.95655853593513,1.0635468480755534,6.072473474675151,1.2223551207371144,0,0,1,2,1.0,13.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,16,0.0869565217391304,26.52173913043478,3.4782608695652173,2.1739130434782608,1.565217391304348,1.4782608695652173,0.1739130434782608,1.3043478260869563,37.04347826086956,1.565217391304348,0.5671077504725898,2.260869565217391,36.69565217391305,0.0982986767485822,25.13043478260869,129.7391304347826,1.2173913043478262,0.782608695652174,7.478260869565218,1.4782608695652173,26.0,0.1111111111111111,339.94444444444446,7.944444444444445,5.055555555555555,1.8333333333333333,1.0555555555555556,0.5555555555555556,1.0555555555555556,0.1111111111111111,0.7777777777777778,33.388888888888886,1.2222222222222223,14.88888888888889,15.055555555555555,33.0,23.77777777777778,1.0555555555555556,6.0,1.0555555555555556,0,0,1,1,23.0,0.0,90.0,21.0,1.0,2.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,21,0.1298701298701298,28.506493506493506,1.0389610389610389,0.4545454545454545,0.974025974025974,1.4935064935064934,0.0,1.4285714285714286,41.298701298701296,1.5584415584415583,0.2572103221453871,5.649350649350649,40.51948051948052,0.0632484398718165,28.11688311688312,141.62337662337663,1.948051948051948,0.5844155844155844,3.766233766233766,1.883116883116883,45.0,0.3214285714285714,512.6785714285714,12.142857142857142,2.892857142857143,0.9285714285714286,1.3214285714285714,0.3928571428571428,1.5357142857142858,0.1071428571428571,0.9642857142857144,53.60714285714285,1.1785714285714286,27.964285714285715,23.642857142857142,52.67857142857143,38.71428571428572,0.8214285714285714,5.75,1.821428571428572,0,0,1,3,9.0,5.0,46.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
25,20,0.5154639175257733,27.83505154639176,0.7216494845360826,0.5154639175257733,1.1340206185567012,0.7216494845360826,0.1030927835051546,0.5154639175257733,41.44329896907217,0.5154639175257733,0.3082155383143798,4.22680412371134,40.51546391752578,0.1381655861409289,31.443298969072167,128.659793814433,1.752577319587629,0.6185567010309279,3.814432989690722,1.0309278350515465,39.0,0.7569721115537849,280.67729083665336,6.852589641434262,2.151394422310757,0.6374501992031872,0.6374501992031872,0.1195219123505976,0.9163346613545816,0.1195219123505976,0.2788844621513944,35.537848605577686,0.398406374501992,15.41832669322709,20.517928286852587,34.223107569721115,26.21513944223108,0.4780876494023904,3.4661354581673303,0.597609561752988,1,0,0,2,7.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
28,9,0.0,14.615384615384617,1.923076923076923,1.5384615384615383,0.9615384615384616,0.7692307692307692,0.0,1.5384615384615383,22.5,1.5384615384615383,1.1834319526627215,1.1538461538461535,21.923076923076923,0.0739644970414201,13.846153846153843,67.88461538461539,2.1153846153846154,0.7692307692307692,3.846153846153846,0.9615384615384616,43.0,0.1344086021505376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,1,0,0,2,1.0,39.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,17,0.0613496932515337,34.601226993865026,0.8588957055214723,1.840490797546012,1.5950920245398772,0.920245398773006,0.1226993865030674,1.5950920245398772,44.66257668711656,2.085889570552147,0.7226466935149987,1.2269938650306749,43.68098159509202,0.0376378486205728,26.380368098159508,131.4110429447853,0.8588957055214723,1.0429447852760736,6.441717791411043,2.822085889570552,39.0,0.0961538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1217948717948718,0.0,0.0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,19,0.0769230769230769,54.0,3.1538461538461537,0.7692307692307693,0.9230769230769232,0.9230769230769232,0.3076923076923077,0.3846153846153846,64.61538461538461,1.0,0.5325443786982249,4.0,60.30769230769231,0.0946745562130177,44.15384615384615,194.7692307692308,1.3076923076923077,0.3846153846153846,6.461538461538462,0.2307692307692307,40.0,0.2967359050445103,822.7596439169139,20.26706231454006,10.771513353115726,3.4124629080118694,1.3946587537091988,0.3264094955489613,1.1869436201780414,0.1186943620178041,0.2967359050445103,66.20178041543026,0.5637982195845697,30.890207715133528,35.78635014836795,60.68249258160237,46.20178041543026,1.2462908011869436,5.905044510385756,0.3264094955489613,0,0,1,3,19.0,48.0,63.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,8,0.2222222222222222,23.33333333333333,3.333333333333333,0.2222222222222222,2.6666666666666665,0.6666666666666666,0.0,1.3333333333333333,29.11111111111111,1.7777777777777777,2.17283950617284,0.6666666666666666,23.77777777777778,0.0493827160493827,15.11111111111111,89.33333333333333,0.4444444444444444,2.888888888888889,2.888888888888889,0.4444444444444444,15.0,0.0,527.8823529411765,17.294117647058822,4.352941176470588,3.294117647058824,2.117647058823529,0.9411764705882352,0.8235294117647058,0.1176470588235294,2.235294117647059,49.52941176470589,3.882352941176471,21.176470588235293,15.764705882352942,43.76470588235294,30.0,1.8823529411764703,7.411764705882353,0.9411764705882352,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,9,0.2564102564102564,25.128205128205128,3.58974358974359,1.794871794871795,2.307692307692308,0.7692307692307693,0.2564102564102564,0.5128205128205129,31.53846153846154,1.0256410256410258,1.0519395134779752,1.794871794871795,28.461538461538463,0.1972386587771203,19.743589743589745,76.15384615384616,1.2820512820512822,1.5384615384615383,3.8461538461538463,1.5384615384615383,26.0,0.4918032786885246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.819672131147541,0.0,0.0,1,0,0,1,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,12,0.1769911504424778,47.34513274336283,3.0973451327433628,2.47787610619469,1.0619469026548671,1.5044247787610618,0.3539823008849557,2.2123893805309733,56.54867256637168,2.9203539823008846,1.323517894901715,2.566371681415929,48.84955752212389,0.0313258673349518,33.98230088495575,171.76991150442475,0.3539823008849557,0.3539823008849557,7.699115044247787,0.9734513274336284,38.0,0.0615384615384615,777.3538461538461,23.23076923076923,9.93846153846154,4.369230769230769,0.9846153846153848,0.3692307692307692,1.7538461538461538,0.4,2.8,64.76923076923077,4.061538461538461,25.846153846153847,23.846153846153847,56.58461538461538,41.63076923076923,0.5538461538461539,7.723076923076923,0.7384615384615385,0,0,0,2,8.0,18.0,87.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
23,15,0.0,42.13333333333333,1.8666666666666667,2.0,2.0,0.8,0.2666666666666666,0.5333333333333333,51.73333333333333,0.6666666666666666,0.9066666666666666,2.0,50.266666666666666,0.0888888888888888,34.53333333333333,193.7333333333333,1.8666666666666667,1.7333333333333334,7.733333333333333,1.0666666666666669,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,11,0.2150537634408602,44.516129032258064,1.6129032258064515,2.5806451612903225,2.365591397849462,2.365591397849462,0.5376344086021505,2.6881720430107525,55.48387096774193,5.591397849462365,2.0811654526534853,0.6451612903225806,43.76344086021505,0.0231240605850387,24.62365591397849,137.4193548387097,0.3225806451612903,1.6129032258064515,8.494623655913978,1.075268817204301,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.011904761904762,0.0,0.0,0,0,0,2,14.0,25.0,0.0,20.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
26,6,0.0,22.6530612244898,0.0,1.4285714285714284,0.8163265306122448,1.6326530612244896,0.8163265306122448,2.653061224489796,29.183673469387752,4.693877551020408,3.7900874635568496,0.8163265306122448,28.36734693877551,0.083298625572678,16.53061224489796,101.0204081632653,0.4081632653061224,1.2244897959183672,7.142857142857142,2.8571428571428568,10.0,0.1041666666666666,411.45833333333337,10.729166666666668,6.458333333333334,0.4166666666666667,0.5208333333333334,0.0,0.625,0.4166666666666667,6.770833333333334,31.979166666666668,6.5625,13.020833333333334,1.4583333333333337,30.9375,14.0625,0.7291666666666667,7.395833333333334,4.895833333333334,0,0,0,2,4.0,0.0,166.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25,13,0.2061855670103093,44.432989690721655,6.5979381443298974,1.4432989690721651,1.855670103092784,0.9278350515463918,0.1030927835051546,2.061855670103093,52.57731958762887,2.577319587628866,1.456052715485174,1.2371134020618555,43.09278350515464,0.0743968540758848,31.649484536082475,156.70103092783506,1.0309278350515465,1.3402061855670104,5.876288659793815,0.8247422680412372,7.0,0.0,553.6,16.0,9.2,7.2,0.8,0.4,1.6,0.4,2.8,50.4,2.8,25.6,13.2,44.8,32.0,0.4,7.2,1.6,0,0,0,2,3.0,0.0,94.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
23,9,0.0,26.7948717948718,0.5128205128205129,1.9230769230769231,1.4102564102564104,1.153846153846154,0.5128205128205129,4.487179487179487,37.05128205128205,4.102564102564103,2.1038790269559504,1.153846153846154,31.53846153846154,0.0657462195923734,16.153846153846153,99.23076923076924,0.2564102564102564,0.6410256410256411,7.051282051282051,2.6923076923076925,26.02409638554217,0.1386780964446625,549.18750471994,14.510431914945642,5.891398535196147,1.1303097830068394,1.3067883759815464,0.446269292763659,1.1871713644295208,0.248475379596458,1.598907951586417,44.63473734398348,2.586851531435644,22.472171352628425,12.750352428851643,42.07614686053053,28.95655853593513,1.0635468480755534,6.072473474675151,1.2223551207371144,0,0,0,3,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31,18,0.0595238095238095,80.6547619047619,1.1904761904761905,2.9761904761904763,1.25,1.4285714285714286,0.4166666666666666,0.8333333333333333,86.36904761904762,2.738095238095238,1.094812925170068,1.1904761904761905,78.92857142857143,0.0212585034013605,62.38095238095238,267.32142857142856,0.2976190476190476,0.8333333333333333,7.559523809523809,0.7142857142857143,42.0,0.0520833333333333,1264.0625,32.8125,11.40625,1.2239583333333337,1.6927083333333337,0.7291666666666667,1.09375,0.2083333333333333,1.640625,77.83854166666667,2.1875,51.74479166666667,16.067708333333336,71.19791666666667,55.598958333333336,1.25,7.5,1.1979166666666667,0,0,0,3,13.0,2.0,15.0,12.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
24,15,0.150375939849624,40.37593984962406,1.4285714285714286,1.5037593984962403,1.954887218045113,1.2781954887218046,0.075187969924812,1.2781954887218046,51.2781954887218,2.556390977443609,0.9271298547119678,2.406015037593985,43.609022556390975,0.1017581547854598,32.78195488721804,213.15789473684208,1.5037593984962403,1.0526315789473684,7.518796992481203,0.5263157894736842,35.0,0.0,629.4169096209913,18.134110787172013,5.685131195335277,0.6997084548104957,2.419825072886298,0.7580174927113703,2.0408163265306123,0.4373177842565598,1.9825072886297377,58.10495626822158,3.2069970845481053,30.612244897959187,13.965014577259476,48.775510204081634,35.68513119533528,1.6326530612244898,8.017492711370263,0.5830903790087464,0,0,0,2,6.0,0.0,38.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,16,0.297029702970297,28.41584158415841,0.198019801980198,1.7821782178217822,1.8811881188118813,2.5742574257425743,0.6930693069306931,1.683168316831683,37.82178217821782,3.0693069306930694,1.2253700617586512,0.8910891089108911,37.42574257425743,0.0098029604940692,20.2970297029703,66.53465346534654,0.594059405940594,1.0891089108910892,7.227722772277228,1.8811881188118813,37.0,0.0316455696202531,611.4556962025316,15.82278481012658,5.348101265822785,0.3481012658227848,1.550632911392405,0.7278481012658228,1.8670886075949369,0.4746835443037974,2.373417721518987,45.69620253164557,3.291139240506329,26.044303797468352,7.689873417721518,45.063291139240505,24.39873417721519,0.9177215189873418,7.341772151898734,2.6265822784810124,1,0,0,1,3.0,0.0,26.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,16,0.0641025641025641,36.34615384615385,1.4102564102564104,0.6410256410256411,1.3461538461538465,1.2820512820512822,0.0,0.2564102564102564,50.0,0.5128205128205129,0.410913872452334,5.064102564102564,47.88461538461539,0.1314924391847469,37.820512820512825,223.0769230769231,3.0128205128205128,0.8974358974358975,5.512820512820513,0.576923076923077,38.0,0.165016501650165,515.0825082508251,13.53135313531353,5.775577557755775,2.376237623762376,0.8910891089108911,0.198019801980198,1.353135313531353,0.132013201320132,0.165016501650165,46.897689768976896,0.264026402640264,20.03300330033004,26.00660066006601,44.78547854785479,36.5016501650165,0.693069306930693,6.666666666666666,0.198019801980198,1,0,0,3,4.0,9.0,25.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,15,0.0,47.74647887323944,2.746478873239437,3.309859154929577,2.4647887323943665,1.971830985915493,0.352112676056338,2.1126760563380285,57.95774647887324,3.661971830985916,1.3538980361039477,1.0563380281690142,46.901408450704224,0.0297560007934933,28.098591549295776,146.1267605633803,0.7042253521126761,1.4084507042253522,9.71830985915493,1.7605633802816902,36.0,0.0,622.7118644067797,17.82485875706215,8.67231638418079,4.435028248587571,2.2033898305084745,0.8192090395480226,1.6666666666666667,0.1129943502824858,2.7118644067796613,57.175141242937855,3.0225988700564974,24.23728813559322,19.6045197740113,47.37288135593221,27.93785310734464,1.3276836158192091,8.022598870056498,2.6553672316384183,0,0,0,1,13.0,2.0,46.0,18.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
29,20,0.2040816326530612,30.0,0.272108843537415,1.020408163265306,1.1564625850340136,0.4761904761904762,0.0,1.2244897959183674,41.564625850340136,1.020408163265306,0.3285668008700079,1.7006802721088436,41.224489795918366,0.1434587440418344,30.47619047619048,155.23809523809524,1.836734693877551,0.7482993197278912,6.190476190476191,2.17687074829932,47.0,0.2973977695167286,367.1747211895911,10.446096654275092,3.308550185873606,1.1524163568773236,1.858736059479554,0.483271375464684,0.8550185873605949,0.037174721189591,0.5204460966542751,45.91078066914498,0.7806691449814127,25.09293680297398,19.66542750929368,44.46096654275093,32.15613382899628,1.2267657992565058,6.579925650557621,1.338289962825279,1,0,0,3,14.0,20.0,8.0,6.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
30,7,0.0,61.730769230769226,1.923076923076923,3.0769230769230766,1.346153846153846,0.7692307692307692,0.0,1.346153846153846,67.11538461538461,1.346153846153846,2.5517751479289936,0.1923076923076923,61.53846153846153,0.0739644970414201,38.46153846153846,155.0,0.0,0.7692307692307692,10.192307692307692,1.1538461538461535,32.0,0.0367647058823529,763.125,19.74264705882353,9.558823529411764,0.5514705882352942,2.463235294117647,1.1764705882352942,1.7279411764705883,0.2205882352941176,1.8382352941176472,56.21323529411765,3.272058823529412,34.26470588235294,7.977941176470589,52.53676470588236,32.38970588235294,1.6544117647058825,9.926470588235292,1.2132352941176472,0,0,1,3,5.0,28.0,23.0,54.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,10,0.1052631578947368,65.89473684210526,0.7368421052631579,2.526315789473684,2.1052631578947367,2.3157894736842106,1.7894736842105263,2.526315789473684,76.3157894736842,10.105263157894736,4.409972299168975,0.8421052631578947,72.84210526315789,0.0886426592797784,50.526315789473685,300.5263157894737,0.7368421052631579,1.1578947368421053,9.36842105263158,1.6842105263157894,38.0,0.0,1135.7407407407409,30.343915343915345,15.15873015873016,1.851851851851852,3.0158730158730163,1.1111111111111112,2.1428571428571432,0.8994708994708995,2.9365079365079367,82.88359788359789,7.433862433862434,37.989417989418,14.55026455026455,73.86243386243387,50.50264550264551,1.7724867724867726,10.687830687830688,1.8783068783068784,0,0,0,1,1.0,77.0,0.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,16,0.2027027027027027,64.66216216216216,2.2972972972972974,2.5675675675675675,1.351351351351351,2.4324324324324325,0.4054054054054054,1.081081081081081,73.91891891891892,2.972972972972973,1.2098246895544191,0.8783783783783783,61.55405405405405,0.0365230094959824,43.98648648648648,232.70270270270268,0.8783783783783783,0.8783783783783783,6.959459459459459,1.4189189189189189,47.0,0.0247524752475247,829.0841584158416,21.361386138613863,7.846534653465347,3.267326732673268,1.98019801980198,0.7425742574257426,1.905940594059406,0.2475247524752475,1.7326732673267329,72.72277227722772,2.821782178217822,31.73267326732673,28.886138613861387,60.866336633663366,45.14851485148515,1.534653465346535,8.094059405940595,1.1386138613861387,0,0,0,3,29.0,36.0,32.0,34.0,6.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
20,15,0.0714285714285714,44.5,1.2857142857142858,2.2142857142857144,1.4285714285714286,1.2857142857142858,0.5714285714285714,1.4285714285714286,52.642857142857146,2.142857142857143,1.0051020408163265,1.0714285714285714,43.642857142857146,0.0459183673469387,30.714285714285715,129.21428571428572,0.7142857142857143,0.7857142857142857,6.214285714285714,1.0,25.0,0.0966183574879227,463.768115942029,13.285024154589372,4.9275362318840585,0.9661835748792272,1.4492753623188406,0.4347826086956521,2.1256038647343,0.2415458937198067,1.884057971014493,48.74396135265701,1.9323671497584545,24.20289855072464,15.410628019323672,41.98067632850242,28.30917874396136,1.0628019323671498,6.376811594202898,1.1594202898550725,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,10,0.0,23.0,0.1666666666666666,1.5,1.0,1.6666666666666667,1.3333333333333333,4.0,32.0,7.0,3.0,0.5,31.0,0.0833333333333333,15.666666666666666,94.16666666666669,0.1666666666666666,1.0,6.5,2.0,26.02409638554217,0.1386780964446625,549.18750471994,14.510431914945642,5.891398535196147,1.1303097830068394,1.3067883759815464,0.446269292763659,1.1871713644295208,0.248475379596458,1.598907951586417,44.63473734398348,2.586851531435644,22.472171352628425,12.750352428851643,42.07614686053053,28.95655853593513,1.0635468480755534,6.072473474675151,1.2223551207371144,0,0,0,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,10,0.1666666666666666,15.166666666666666,1.8333333333333333,2.0,1.3333333333333333,1.5,0.3333333333333333,1.8333333333333333,22.83333333333333,2.5,1.388888888888889,0.3333333333333333,21.83333333333333,0.0277777777777777,10.833333333333334,57.833333333333336,0.3333333333333333,1.1666666666666667,4.0,0.6666666666666666,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8620689655172414,0.0,0.0,0,0,0,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,5,0.0,25.28301886792453,0.0,0.3773584905660377,0.9433962264150944,1.3207547169811322,0.5660377358490566,3.39622641509434,31.32075471698113,3.7735849056603774,2.6343894624421504,0.0,30.37735849056604,0.0355998576005696,20.0,73.77358490566039,0.0,0.5660377358490566,3.207547169811321,1.3207547169811322,26.02409638554217,0.1386780964446625,549.18750471994,14.510431914945642,5.891398535196147,1.1303097830068394,1.3067883759815464,0.446269292763659,1.1871713644295208,0.248475379596458,1.598907951586417,44.63473734398348,2.586851531435644,22.472171352628425,12.750352428851643,42.07614686053053,28.95655853593513,1.0635468480755534,6.072473474675151,1.2223551207371144,0,0,0,3,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
